523 KINGS HIGHWAY,11223,2
651 WYONA STREET,11207,1
131 MONTROSE AVENUE,11206,1
600 LOUISIANA AVENUE,11239,2
439 LEXINGTON AVENUE,11221,1
1700 ALBEMARLE ROAD,11226,23
416 MELROSE STREET,11237,6
1533 NOSTRAND AVENUE,11226,13
184 SUYDAM STREET,11221,5
1073 BROADWAY,11221,1
508 PINE STREET,11208,3
1056 WILLMOHR STREET,11212,2
154 WASHINGTON AVENUE,N/A,2
7232 AVENUE M,11234,1
1650 BEDFORD AVENUE,11225,2
689 PUTNAM AVENUE,11221,1
22 GRANITE STREET,11207,10
1032 EAST 59 STREET,11234,1
1773 EAST 12 STREET,11229,161
237 FROST STREET,11211,1
630 RUGBY ROAD,11230,4
144 PENNSYLVANIA AVENUE,11207,12
586 WYONA STREET,11207,3
644 ROGERS AVENUE,11226,4
1541 39 STREET,11218,2
196 LEFFERTS PLACE,11238,6
359 REMSEN AVENUE,11212,4
1085 WILLOUGHBY AVENUE,11221,4
1016 EAST 104 STREET,N/A,3
419 ATKINS AVENUE,11208,1
787 EAST   46 STREET,11203,11
577 ASHFORD STREET,11207,1
12 WILSON AVENUE,11237,2
724 LIBERTY AVENUE,11208,2
871 BERGEN STREET,11238,1
475 ATKINS AVENUE,N/A,1
1460 EAST 103 STREET,11236,2
100 EAST 21 STREET,11226,48
1269 DE KALB AVENUE,11221,1
458 EAST 25 STREET,11226,2
1026 WILLMOHR STREET,11212,59
769 ST MARKS AVENUE,11213,51
100 EAST 18 STREET,11226,2
449 RIDGEWOOD AVENUE,11208,1
1217 47 STREET,11219,14
761 MANHATTAN AVENUE,11222,10
6012 8 AVENUE,11220,2
3503 FOSTER AVENUE,11203,14
1315 EAST 89 STREET,11236,1
1359 EAST 99 STREET,11236,5
326 21 STREET,N/A,1
1115 PARK PLACE,11213,2
286 EAST 34 STREET,11203,3
131 ECKFORD STREET,11222,1
708 ELTON STREET,11208,1
288 MAC DOUGAL STREET,11233,10
936 DUMONT AVENUE,11207,22
2178 EAST 3 STREET,11223,10
6724 8 AVENUE,11220,1
1455 BUSHWICK AVENUE,11207,4
917 BROADWAY,11206,3
634 VERMONT STREET,11207,8
9101 CHURCH AVENUE,11236,44
1528 MERMAID AVENUE,11224,2
396 MONTGOMERY STREET,11225,23
4A RADDE PLACE,11233,1
944 42 STREET,11219,21
357 NOSTRAND AVENUE,11216,2
204 GRANT AVENUE,N/A,1
1271 79 STREET,11228,1
265 KINGSTON AVENUE,11213,4
938 EAST 89 STREET,11236,2
86 EAST 94 STREET,11212,10
218 SOUTH    3 STREET,11211,1
580 EAST 84 STREET,11236,1
137 BLEECKER STREET,11221,1
2308 EAST 2 STREET,11223,2
760 EVERGREEN AVENUE,11207,1
85 5 AVENUE,11217,3
265 LEE AVENUE,11206,1
727 ELDERT LANE,11208,1
351 MANHATTAN AVENUE,11211,1
346 61 STREET,11220,1
402 PRESIDENT STREET,11231,1
435 52 STREET,11220,1
1170 EAST NEW YORK AVENUE,11212,1
56 WINTHROP STREET,11225,17
217 HOWARD AVENUE,11233,2
205 VAN BUREN STREET,11221,14
206 QUENTIN ROAD,11223,4
580 EAST 22 STREET,11226,38
1429 STERLING PLACE,11213,4
1704 EAST NEW YORK AVENUE,11212,6
731 SARATOGA AVENUE,11212,1
2100 BEEKMAN PLACE,11225,2
425 WYTHE AVENUE,11249,1
415 BROADWAY,11211,1
161 MESEROLE AVENUE,11222,2
155 MC KINLEY AVENUE,11208,3
1601 AVENUE I,11230,3
565 3 AVENUE,11215,1
395 SCHENECTADY AVENUE,11213,26
537 EVERGREEN AVENUE,11221,37
115 CLYMER STREET,11249,1
1114 HANCOCK STREET,11221,1
27 89 STREET,11209,1
51 NORTH    6 STREET,11249,1
223 SCHENECTADY AVENUE,11213,4
534 VAN SICLEN AVENUE,11207,2
1817 59 STREET,11204,12
633 NOSTRAND AVENUE,11216,12
1492 PARK PLACE,11213,7
6660 RIDGE BOULEVARD,11220,1
546 EAST 54 STREET,11203,1
452 RALPH AVENUE,11233,1
308 SOUTH 3 STREET,11211,17
311 BALTIC STREET,11201,1
2710 TILDEN AVENUE,11226,1
390 PARKSIDE AVENUE,N/A,4
719 MILLER AVENUE,11207,3
190 EAST 34 STREET,11203,1
713 SACKETT STREET,11217,1
1835 EAST 29 STREET,11229,3
1236 ROGERS AVENUE,11226,3
2 52 STREET,11232,1
273 PENNSYLVANIA AVENUE,11207,1
600 EAST   21 STREET,11226,1
670 EAST   32 STREET,11210,1
211 MOFFAT STREET,11207,4
1277 PARK PLACE,11213,1
270 LENOX ROAD,11226,21
1630 66 STREET,11204,1
399 BERRY STREET,N/A,1
858 METROPOLITAN AVENUE,11211,1
45 EAST   91 STREET,11212,1
2805 WEST 20 STREET,11224,2
1928 WEST 7 STREET,11223,1
5824 21 AVENUE,11204,13
657 HALSEY STREET,11233,1
728 LEONARD STREET,11222,12
206A BERGEN STREET,11217,4
10610 AVENUE J,11236,2
5516 4 AVENUE,11220,36
345 MILLER AVENUE,11207,6
10503 SEAVIEW AVENUE,11236,2
365 ETNA STREET,11208,2
306A EVERGREEN AVENUE,11221,9
956 ROGERS AVENUE,11226,2
751 EAST 9 STREET,11230,3
1685 EAST    5 STREET,11230,1
654 ROGERS AVENUE,11226,3
1148 52 STREET,11219,2
889 MONTGOMERY STREET,11213,7
1171 EAST 84 STREET,11236,1
953 LAFAYETTE AVENUE,11221,2
760 MARCY AVENUE,11216,4
2533 CHURCH AVENUE,11226,2
5225 14 AVENUE,11219,6
6324 FT HAMILTON PARKWAY,11219,1
792 MILLER AVENUE,11207,4
1002 DECATUR STREET,11207,5
326 PROSPECT AVENUE,11215,2
90 ELDERT LANE,11208,23
271 HALSEY STREET,11216,3
664 EAST 7 STREET,11218,1
637 59 STREET,11220,1
315 OCEAN PARKWAY,11218,12
113 STOCKHOLM STREET,11221,11
646 55 STREET,11220,1
289 EAST 53 STREET,11203,7
1333 EAST   80 STREET,11236,1
355 RIDGEWOOD AVENUE,11208,2
50 SUTTER AVENUE,11212,5
331 HANCOCK STREET,11216,16
245 RIDGEWOOD AVENUE,11208,1
679 MOTHER GASTON BOULEVARD,11212,3
1639 BROADWAY,11207,4
263 18 STREET,11215,1
11325 SEAVIEW AVENUE,11239,9
258 MARCUS GARVEY BOULEVARD,11221,2
3204 CHURCH AVENUE,11226,2
556 82 STREET,11209,10
290 VANDERBILT AVENUE,11205,1
775 LIBERTY AVENUE,11208,2
1280 PACIFIC STREET,N/A,1
719 55 STREET,11220,1
402 ELTON STREET,11208,4
181 LENOX ROAD,11226,31
1193 ST MARKS AVENUE,11213,14
1229 EAST 102 STREET,11236,1
3042 BRIGHTON 6 STREET,11235,1
2030 BAY RIDGE PARKWAY,11204,1
81 LOTT STREET,11226,1
599 FLATBUSH AVENUE,11225,92
761 39 STREET,11232,1
1772 BROADWAY,11207,1
486 EAST 28 STREET,11226,3
531 BRISTOL STREET,11212,6
2580 OCEAN PARKWAY,11235,5
684 JEFFERSON AVENUE,11221,2
1411 EAST 4 STREET,11230,1
1241 HALSEY STREET,11237,2
225 WEIRFIELD STREET,11221,3
364 SOUTH 4 STREET,11211,5
3476 FULTON STREET,11208,2
1820 EAST   13 STREET,11229,2
411 CLASSON AVENUE,11238,2
200 WEST 9 STREET,11231,1
1806 CATON AVENUE,11226,1
5123 CHURCH AVENUE,11203,3
1045 64 STREET,11219,4
399 SMITH STREET,N/A,2
93 INDIA STREET,11222,17
435 QUINCY STREET,11221,3
202 EAST 96 STREET,11212,4
1563 DE KALB AVENUE,11237,14
148 ST PAULS PLACE,11226,1
690 PENNSYLVANIA AVENUE,11207,1
424 LINCOLN AVENUE,N/A,1
8760 26 AVENUE,11214,2
53 SHEPHERD AVENUE,11208,1
1137 BERGEN STREET,11216,2
388 EAST 94 STREET,11212,4
130 18 STREET,11215,1
1080 BUSHWICK AVENUE,11221,4
1280 EAST 12 STREET,11230,187
2035 EAST 68 STREET,11234,2
37 BRIGHTON   10 COURT,11235,1
3039 OCEAN PARKWAY,11235,19
295 GROVE STREET,11237,21
1507 GATES AVENUE,11237,7
159 MILTON STREET,11222,2
482 PROSPECT PLACE,11238,6
661 ROCKAWAY PARKWAY,11236,4
660 MONROE STREET,11221,1
175 EAST 8 STREET,11218,1
219 SACKMAN STREET,11212,24
215 CENTRAL AVENUE,11221,1
248 HIMROD STREET,11237,3
6408 18 AVENUE,11204,4
8784 23 AVENUE,11214,4
1364 BERGEN STREET,11213,6
14 HAMPTON PLACE,11213,4
1830 BATH AVENUE,11214,1
284 COOPER STREET,11237,3
99 STUYVESANT AVENUE,11221,1
459 PENNSYLVANIA AVENUE,11207,13
1098 EAST   58 STREET,11234,2
1122 OCEAN AVENUE,11230,43
1684 EAST 2 STREET,11223,1
231 EAST 96 STREET,11212,2
1514 EAST 21 STREET,11210,1
89 HART STREET,11206,62
7801 3 AVENUE,11209,2
48 WYCKOFF AVENUE,11237,7
475 LENOX ROAD,11203,1
637 56 STREET,11220,5
440 ST MARKS AVENUE,11238,1
462 PULASKI STREET,11221,2
94 LAWRENCE AVENUE,11230,1
230 MOFFAT STREET,11207,5
6801 12 AVENUE,11219,1
1150 STERLING PLACE,11213,1
295 COOPER STREET,11237,2
495 LINCOLN AVENUE,11208,1
553 MEEKER AVENUE,11222,11
371 68 STREET,11220,1
876 CLARKSON AVENUE,11203,8
929 55 STREET,11219,11
652 57 STREET,11220,1
745 FLUSHING AVENUE,11206,20
311 CHAUNCEY STREET,11233,1
1140 EAST 35 STREET,11210,1
50 MACKAY PLACE,11209,1
1105 WINTHROP STREET,11212,39
342 EAST 26 STREET,11226,1
3152 BRIGHTON 6 STREET,11235,10
1084 70 STREET,11228,1
323 MARTENSE STREET,11226,2
8001 NEW UTRECHT AVENUE,11214,2
371 EAST 95 STREET,11212,1
407 ROGERS AVENUE,11225,1
1209 DEAN STREET,11216,2
318 JEFFERSON STREET,11237,5
369 SUMPTER STREET,11233,2
2321 BEDFORD AVENUE,11226,1
3501 AVENUE K,11210,1
838 40 STREET,11232,4
102 EAGLE STREET,N/A,1
1046 CRESCENT STREET,11208,1
2214 FULTON STREET,11233,3
1638 ATLANTIC AVENUE,11213,20
150 ATLANTIC AVENUE,11201,1
1956 EAST 8 STREET,11223,1
1711 60 STREET,11204,2
173 WARWICK STREET,11207,4
1693 ROCKAWAY PARKWAY,11236,3
80 POWELL STREET,11212,15
659 EAST 58 STREET,N/A,1
2827 MERMAID AVENUE,11224,20
2022 60 STREET,11204,2
1537 NOSTRAND AVENUE,11226,13
1888 WEST 9 STREET,11223,2
926 AVENUE S,11223,7
699 MAC DONOUGH STREET,11233,5
6713 19 AVENUE,11204,11
2955 OCEAN PARKWAY,11235,1
28 EAST 17 STREET,11226,3
1709 EAST 4 STREET,11223,7
220 LEWIS AVENUE,11221,2
349 EAST 26 STREET,11226,1
2695 CONEY ISLAND AVENUE,11235,1
19 MARCUS GARVEY BOULEVARD,11206,1
1931 BERGEN STREET,11233,3
1027 64 STREET,11219,1
11 ST FELIX STREET,11217,2
252 5 AVENUE,11215,2
762 JEFFERSON AVENUE,11221,4
907 EAST 94 STREET,11236,1
285 CLARKSON AVENUE,11226,3
3313 CHURCH AVENUE,11203,7
305 PROSPECT PLACE,11238,1
1927 EAST 18 STREET,11229,3
639 MC DONALD AVENUE,11218,1
3610 CANAL AVENUE,11224,1
769 FOUNTAIN AVENUE,11208,3
184 PARK PLACE,11238,1
1782 NOSTRAND AVENUE,11226,16
113 WYCKOFF AVENUE,11237,13
5421 BEVERLY ROAD,11203,90
1983 BEDFORD AVENUE,11225,8
1131 DEAN STREET,11216,8
1079 67 STREET,11219,3
475 16 STREET,11215,5
594 EAST NEW YORK AVENUE,11225,1
117 DIAMOND STREET,11222,2
214 EAST 54 STREET,11203,15
126 GRAHAM AVENUE,11206,4
1141 EAST 37 STREET,11210,4
214 KNICKERBOCKER AVENUE,11237,1
187 IRVING AVENUE,11237,1
701 KINGS HIGHWAY,11223,6
43 GERALD H CHAMBERS SQUARE,11235,156
327 EAST 93 STREET,11212,1
233 STANHOPE STREET,11237,1
2127 BROWN STREET,11229,3
9818 GLENWOOD ROAD,11236,3
73 BAY 22 STREET,11214,2
442 LORIMER STREET,11206,19
794 MADISON STREET,11221,2
907 JEFFERSON AVENUE,11221,2
1209 DEKALB AVENUE,11221,1
37 ESSEX STREET,11208,4
702 EMPIRE BOULEVARD,11213,6
643 60 STREET,11220,1
1815 EAST   17 STREET,11229,1
608 HEGEMAN AVENUE,11207,1
820 PRESIDENT STREET,11215,1
9201 KINGS HIGHWAY,11212,35
448 WYONA STREET,11207,4
968 EAST 108 STREET,11236,6
1219 EAST 7 STREET,11230,4
46 GLENMORE AVENUE,11212,1
2 DOSCHER STREET,11208,12
649 EMPIRE BOULEVARD,11213,27
253 ESSEX STREET,11208,5
709 CLEVELAND STREET,11208,1
7705 BAY PARKWAY,N/A,1
308 ROCHESTER AVENUE,11213,136
5424 8 AVENUE,11220,1
740 PARK PLACE,11216,1
76 LOTT STREET,11226,2
33 SCHAEFER STREET,11207,1
535 OCEAN PARKWAY,11218,62
8650 19 AVENUE,11214,1
1015 AVENUE N,11230,20
1083 DE KALB AVENUE,11221,2
144 GRANT AVENUE,11208,2
200 SCHERMERHORN STREET,11201,6
563 ASHFORD STREET,11207,4
704 GEORGIA AVENUE,11207,6
692 CHAUNCEY STREET,11207,8
695 SCHENCK AVENUE,11207,4
825 LENOX ROAD,11203,4
3040 WEST 22 STREET,11224,9
820 EAST 12 STREET,11230,1
194 MAC DONOUGH STREET,11216,1
968 47 STREET,11219,4
65 BARBEY STREET,11207,3
702 EAST 103 STREET,11236,2
1405 EAST 100 STREET,11236,5
5 PARKWAY COURT,11223,1
30 FAYETTE STREET,11206,9
2323 AVENUE U,11229,2
590 DE KALB AVENUE,11205,19
1752 UNION STREET,N/A,2
3076 CONEY ISLAND AVENUE,11235,85
5 LINDEN BOULEVARD,11226,10
344 CARROLL STREET,11231,2
457 CLINTON AVENUE,11238,1
456 EAST 94 STREET,11212,3
257 HARMAN STREET,11237,2
771 HENDRIX STREET,11207,1
315 59 STREET,11220,2
762 CLASSON AVENUE,11238,1
450 40 STREET,11232,4
1247 BLAKE AVENUE,11208,1
798 ST JOHNS PLACE,11216,7
456 LINDEN BOULEVARD,11203,1
140 17 STREET,N/A,1
192 ROCKAWAY AVENUE,11233,1
852 LINDEN BOULEVARD,11203,16
746 3 AVENUE,11232,1
253 POWERS STREET,11211,2
1764 BERGEN STREET,11233,2
385 AMBOY STREET,11212,10
4609 CHURCH AVENUE,11203,5
59 PAERDEGAT 2 STREET,11236,3
1169 38 STREET,11218,1
35 COVERT STREET,11207,12
556 LEFFERTS AVENUE,11203,5
129 THOMAS S BOYLAND STREET,11233,2
1500 EAST 2 STREET,11230,3
274 EAST 43 STREET,11203,1
162 7 AVENUE,N/A,1
675 DECATUR STREET,11233,1
28 SCHENCK AVENUE,11207,1
316 SUYDAM STREET,11237,30
884 JEFFERSON AVENUE,N/A,1
172 CLASSON AVENUE,11205,2
2034 78 STREET,11214,1
124 33 STREET,11232,2
298 ST JOHNS PLACE,11238,67
1301 STERLING PLACE,11213,1
1120 BRIGHTON BEACH AVENUE,11235,24
310 COVERT STREET,11237,2
420 WATKINS STREET,11212,37
64 EAST 56 STREET,11203,2
1125 63 STREET,11219,1
48 HART STREET,11206,5
698 ST MARKS AVENUE,11216,7
1555 REMSEN AVENUE,11236,15
1014 EAST 99 STREET,11236,8
1947 OCEAN AVENUE,N/A,2
499 SCHENECTADY AVENUE,11203,3
98 MAC DOUGAL STREET,11233,1
197 GATES AVENUE,11238,1
777 CONEY ISLAND AVENUE,N/A,2
552 RIDGEWOOD AVENUE,11208,3
8415 4 AVENUE,11209,75
250 HAWTHORNE STREET,11225,88
451 CLINTON AVENUE,11238,2
685 JEFFERSON AVENUE,11221,1
217 62 STREET,11220,1
178 EAST   54 STREET,11203,1
591 WARWICK STREET,11207,1
122 JEFFERSON STREET,11206,2
1062 BERGEN STREET,N/A,1
2828 REAR STILLWELL AVENUE,11224,1
2169 PACIFIC STREET,11233,31
951 CARROLL STREET,11225,2
576 LENOX ROAD,11203,5
611 EAST 76 STREET,N/A,1
18 HIGHLAND PLACE,11208,3
299 STANHOPE STREET,11237,2
167 AVENUE U,11223,1
812 EAST 16 STREET,11230,1
198 COURT STREET,11201,2
2764 EAST 16 STREET,N/A,2
72 MOFFAT STREET,11207,2
635 EAST 38 STREET,11203,1
36 DOWNING STREET,11238,1
6 COZINE AVENUE,11207,1
995 BARBEY STREET,11207,3
3818 AVENUE L,11210,2
5424 3 AVENUE,11220,10
224 WEIRFIELD STREET,11221,16
15 CROOKE AVENUE,11226,7
1407 LINDEN BOULEVARD,11212,11
2084 CROPSEY AVENUE,11214,1
824 ALBANY AVENUE,11203,12
215 ROCHESTER AVENUE,11213,22
1117 EAST 88 STREET,11236,2
1020 PARK PLACE,11213,3
1343 EAST 54 STREET,11234,3
115 UNION STREET,11231,3
706 HALSEY STREET,11233,2
94 EAST 52 STREET,11203,3
2041 EAST 7 STREET,11223,29
701 FOUNTAIN AVENUE,11208,3
244 SOUTH 3 STREET,11211,12
136 HICKS STREET,11201,3
114 RIVERDALE AVENUE,11212,11
466 8 STREET,11215,1
1643 BAY RIDGE PARKWAY,11204,23
266 12 STREET,11215,5
290 RIVERDALE AVENUE,11212,98
468 BUSHWICK AVENUE,11206,3
403 MENAHAN STREET,11237,1
1814 78 STREET,11214,13
183 CLIFTON PLACE,11216,6
320 EASTERN PARKWAY,11225,1
155 EAST 96 STREET,11212,4
5010 12 AVENUE,11219,8
164 23 STREET,11232,1
414 TOMPKINS AVENUE,11216,2
1787 LINDEN BOULEVARD,11207,4
78 WELDON STREET,11208,1
2036 CROPSEY AVENUE,11214,12
899 PACIFIC STREET,11238,1
1442 EAST 86 STREET,11236,12
120 GRATTAN STREET,11237,4
565 54 STREET,11220,3
1785 STERLING PLACE,11233,14
873 BERGEN STREET,N/A,1
178 BAY   23 STREET,11214,1
654 WATKINS STREET,11212,7
2017 CATON AVENUE,11226,7
244 EAST 92 STREET,11212,1
405 SUYDAM STREET,11237,1
1245 EASTERN PARKWAY,11213,115
2118 EAST 19 STREET,11229,1
1358 BUSHWICK AVENUE,N/A,3
425 NOSTRAND AVENUE,11216,3
523 VERMONT STREET,11207,23
482 HEGEMAN AVENUE,11207,1
148 WEIRFIELD STREET,11221,4
1225 BROADWAY,11221,4
2258 LINDEN BOULEVARD,11208,1
355 STOCKHOLM STREET,11237,11
90 LEXINGTON AVENUE,11238,1
48 MORGAN AVENUE,11237,1
113 MACON STREET,11216,2
364 93 STREET,11209,36
45 ARGYLE ROAD,11218,5
2044 CROPSEY AVENUE,11214,60
1070 HALSEY STREET,11207,4
955 METROPOLITAN AVENUE,11211,29
480 EAST   21 STREET,11226,6
1129 ST MARKS AVENUE,11213,4
1739 61 STREET,11204,2
74 NELSON STREET,11231,1
350 MONTAUK AVENUE,11208,1
3161 BRIGHTON 6 STREET,11235,12
899 KNICKERBOCKER AVENUE,11207,4
18 BRIGHTON 10 COURT,11235,1
146 NORTH 9 STREET,11249,1
517 AVENUE L,11230,1
905 LINCOLN PLACE,11213,1
625 AVENUE V,11223,2
1114 GATES AVENUE,11221,1
150 RUTLAND ROAD,11225,1
643 FRANKLIN AVENUE,N/A,3
1551 CARROLL STREET,11213,1
1353 STERLING PLACE,11213,9
259 4 AVENUE,11215,3
400 RUGBY ROAD,11226,6
524 GEORGIA AVENUE,11207,20
385 CHAUNCEY STREET,N/A,1
217 OCEAN AVENUE,11225,5
316 60 STREET,11220,1
60 DOSCHER STREET,11208,3
624 EAST 17 STREET,11226,1
946 BEDFORD AVENUE,11205,1
2010 BERGEN STREET,11233,5
2825 WEST 15 STREET,11224,2
12421 FLATLANDS AVENUE,11208,18
565 CROWN STREET,N/A,3
829 EAST   10 STREET,11230,1
82 MARION STREET,11233,23
1894 PACIFIC STREET,11233,3
116 WILLIAMS AVENUE,11207,3
4704 CHURCH AVENUE,11203,3
468 EAST 94 STREET,11212,3
135 MOFFAT STREET,11207,1
125 CORNELIA STREET,11221,1
421 RIDGEWOOD AVENUE,11208,7
1330 WILLOUGHBY AVENUE,11237,2
28 NICHOLS AVENUE,11208,8
271 WOODBINE STREET,11221,13
574 GATES AVENUE,11221,1
845A MADISON STREET,11221,23
5622 4 AVENUE,11220,1
667 GRAND STREET,11211,1
364 BAINBRIDGE STREET,N/A,1
558 PARKSIDE AVENUE,11226,47
374 7 STREET,11215,1
95 STOCKTON STREET,11206,1
122 WEST STREET,11222,14
835 HALSEY STREET,11233,1
507 WILLOUGHBY AVENUE,11206,2
1607 PACIFIC STREET,11213,1
391 EAST 34 STREET,11203,1
3191 EMMONS AVENUE,11235,102
351 5 AVENUE,11215,5
2906 BRIGHTON 12 STREET,11235,65
1850 OCEAN PARKWAY,11223,14
6802 15 AVENUE,11219,32
465 ATKINS AVENUE,11208,1
1015 ROGERS AVENUE,11226,1
577 MORGAN AVENUE,11222,2
1322 41 STREET,11218,1
914 METROPOLITAN AVENUE,11211,1
73 PAERDEGAT 2 STREET,11236,1
1018 PARK PLACE,11213,2
158 TEHAMA STREET,11218,2
215 IRVING AVENUE,11237,2
617 HEGEMAN AVENUE,N/A,2
208 DE GRAW STREET,11231,1
464 PENNSYLVANIA AVENUE,11207,1
638 CLEVELAND STREET,11208,38
2122 WEST 6 STREET,11223,3
946 ST MARKS AVENUE,11213,16
769 THOMAS S BOYLAND STREET,11212,1
198 HAWTHORNE STREET,11225,2
3502 BAY VIEW AVENUE,11224,4
1354 FLATBUSH AVENUE,11210,1
261 BUFFALO AVENUE,11213,6
2760 EAST 16 STREET,11235,2
924 ST MARKS AVENUE,11213,7
2195 EAST 22 STREET,11229,9
1244 RYDER STREET,11234,1
2338 VOORHIES AVENUE,11235,1
1425 SHORE PARKWAY SR NORTH,11214,1
141 SOMERS STREET,11233,1
7024 13 AVENUE,11228,3
319 BALTIC STREET,11201,3
224 SOUTH 3 STREET,11211,1
100 ADELPHI STREET,11205,16
2930 WEST 5 STREET,11224,11
818 MAC DONOUGH STREET,11233,2
54 EAST 52 STREET,11203,9
1180 50 STREET,11219,13
262 ATLANTIC AVENUE,11201,1
2741 EAST   28 STREET,11235,1
1082 DECATUR STREET,11207,1
338 WYONA STREET,11207,1
727 KNICKERBOCKER AVENUE,N/A,1
9728 FLATLANDS AVENUE,11236,1
168 EAST   29 STREET,11226,1
273 AVENUE P,11204,1
972 FLATBUSH AVENUE,11226,1
154 7 AVENUE,11215,1
1025 ST JOHNS PLACE,11213,6
234 GREENE AVENUE,11238,1
2400 NOSTRAND AVENUE,N/A,3
103 BERGEN STREET,11201,1
14 HARRISON PLACE,11206,2
922 EAST 101 STREET,11236,1
1757 79 STREET,11214,6
236 MC KINLEY AVENUE,11208,9
115 F AVENUE,11218,1
123 AVENUE P,11204,1
17 MARCONI PLACE,11233,8
761 BUSHWICK AVENUE,11221,3
2680 EAST 19 STREET,11235,2
1907 PACIFIC STREET,N/A,1
63 BAY 14 STREET,11214,1
942 EAST 98 STREET,11236,5
1373 PACIFIC STREET,11216,6
449 64 STREET,11220,1
21 AUBURN PLACE,11205,1
796 GRAND STREET,11211,8
675 86 STREET,11228,8
542 NEW LOTS AVENUE,11207,1
828 BROOKLYN AVENUE,11203,3
959 42 STREET,11219,3
43 GOODWIN PLACE,11221,6
2661 WEST 2 STREET,11223,21
1552 PRESIDENT STREET,11213,21
568 EAST 81 STREET,11236,3
1420 HERKIMER STREET,11233,5
9 NIXON COURT,11223,15
718 AVENUE C,11218,3
546 ALBANY AVENUE,11203,2
501 DEAN STREET,11217,23
956 ST JOHNS PLACE,11213,7
679 HEMLOCK STREET,11208,2
747 50 STREET,11220,2
312 NEPTUNE AVENUE,11235,1
198 PRESIDENT STREET,11231,1
11A STUYVESANT AVENUE,11221,9
636 EAST 79 STREET,11236,2
5304 15 AVENUE,11219,5
268 BEDFORD AVENUE,11249,6
2173 PACIFIC STREET,11233,15
395 MILLER AVENUE,11207,2
8119 3 AVENUE,11209,1
7207 18 AVENUE,11204,1
789A MONROE STREET,11221,1
128 MONTAUK AVENUE,11208,10
499 LINWOOD STREET,11208,10
538 ROCKAWAY PARKWAY,11212,5
1783 NEW YORK AVENUE,11210,2
501 CLINTON AVENUE,11238,1
7102 20 AVENUE,11204,1
445 51 STREET,11220,1
944 54 STREET,11219,2
853 LINCOLN PLACE,11216,3
91 AUTUMN AVENUE,11208,2
771 MAC DONOUGH STREET,11233,4
58A MADISON STREET,11238,6
322 EAST 9 STREET,11218,1
287 ROCKAWAY PARKWAY,11212,5
1150 GLENMORE AVENUE,11208,1
383 EAST 56 STREET,11203,7
375 EAST 28 STREET,11226,4
702 FULTON STREET,11217,1
29 FAYETTE STREET,11206,1
114 FORBELL STREET,11208,2
241 EAST 96 STREET,11212,1
1325 EAST 19 STREET,11230,23
356 MAPLE STREET,N/A,1
576 CHESTER STREET,11212,1
6823 18 AVENUE,11204,5
475 RALPH AVENUE,11233,1
1371 ATLANTIC AVENUE,11216,5
611 PENNSYLVANIA AVENUE,N/A,1
1172 EAST   92 STREET,11236,1
205 CENTRE STREET,11231,6
1154 CLARKSON AVENUE,11212,1
621 LEFFERTS AVENUE,N/A,2
153 EVERGREEN AVENUE,N/A,1
1104 CLARKSON AVENUE,11212,3
104 EAST 51 STREET,11203,1
465 EAST 7 STREET,11218,205
8313 19 AVENUE,11214,82
542 ST MARKS AVENUE,N/A,11
6819 3 AVENUE,11220,3
19 MONTROSE AVENUE,11206,3
541 KNICKERBOCKER AVENUE,11221,2
108 ALBANY AVENUE,11213,1
100 PALMETTO STREET,11221,2
798 DEAN STREET,11238,1
525 HALSEY STREET,11233,1
996 WILLOUGHBY AVENUE,11221,1
235 LEXINGTON AVENUE,11216,6
357 HERZL STREET,11212,3
1075 BERGEN STREET,11216,26
1082 EAST 82 STREET,11236,1
1318 EAST 86 STREET,11236,3
179 NEWPORT STREET,11212,3
81 EAST 42 STREET,11203,4
671 LINCOLN AVENUE,11208,14
1432 BEVERLY ROAD,11226,1
2908 BRIGHTON 1 STREET,11235,1
428 GRANT AVENUE,11208,1
4809 4 AVENUE,11220,14
376 EAST 8 STREET,11218,30
374 SOUTH 5 STREET,11211,20
214 80 STREET,11209,1
1201 EAST 82 STREET,11236,2
2775 EAST   16 STREET,11235,6
88 GEORGE STREET,11206,10
300 MALCOLM X BOULEVARD,11233,4
1401 OCEAN AVENUE,11230,5
2169 EAST 15 STREET,11229,1
62 EAST 96 STREET,11212,8
236 MONTGOMERY STREET,11225,37
2210 PITKIN AVENUE,11207,3
425 MONTAUK AVENUE,11208,11
2080 OCEAN AVENUE,11230,14
159 GRAND STREET,11211,3
2689 EAST 26 STREET,11235,1
928 FULTON STREET,11238,3
518 EAST 35 STREET,11203,1
364 LINCOLN PLACE,11238,55
200 EAST 16 STREET,11226,1
1439 EAST 85 STREET,11236,1
8111 5 AVENUE,11209,2
1512 EAST 98 STREET,11236,1
9204 ROST PLACE,N/A,2
236 HANCOCK STREET,11216,47
208 23 STREET,11232,2
58 ST NICHOLAS AVENUE,11237,2
522 RIVERDALE AVENUE,11207,53
3835 ATLANTIC AVENUE,N/A,1
634 WILSON AVENUE,11207,2
96 MALCOLM X BOULEVARD,11221,2
425 SENATOR STREET,11220,2
625 AVENUE T,11223,3
1221 HALSEY STREET,11237,1
218 STANHOPE STREET,11237,3
788 PARK PLACE,11216,4
698 RUTLAND ROAD,11203,1
1346 PARK PLACE,11213,12
994 BROADWAY,11221,6
3002 BEDFORD AVENUE,11210,1
4913 8 AVENUE,N/A,1
286 ST JAMES PLACE,11238,2
